產品線,子產品/平台,網頁/工具,檔案,對應公開URL或路由,公開crawl狀態,資料來源URL,官方來源數,法源/引用筆數,待補常數來源筆數,待修正引用筆數,查證狀態,備註
商業版 5 AI Pro,ETP 企業工作台,廣告不實風險評估 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/consumer-dispute/false-ad/page.tsx,ETP_PAGE:/[workspace]/consumer-dispute/false-ad,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,消費爭議 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/consumer-dispute/page.tsx,ETP_PAGE:/[workspace]/consumer-dispute,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,懲罰性賠償風險試算 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/consumer-dispute/punitive/page.tsx,ETP_PAGE:/[workspace]/consumer-dispute/punitive,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,廣告爭議答覆範本 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/consumer-dispute/response-templates/advertising/page.tsx,ETP_PAGE:/[workspace]/consumer-dispute/response-templates/advertising,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,15 日妥適處理回覆範本 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/consumer-dispute/response-templates/complaint-15days/page.tsx,ETP_PAGE:/[workspace]/consumer-dispute/response-templates/complaint-15days,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,七天鑑賞期請求答覆範本 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/consumer-dispute/response-templates/cooling-off/page.tsx,ETP_PAGE:/[workspace]/consumer-dispute/response-templates/cooling-off,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,商品瑕疵主張答覆範本 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/consumer-dispute/response-templates/defect/page.tsx,ETP_PAGE:/[workspace]/consumer-dispute/response-templates/defect,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,邀請消費爭議調解回覆範本 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/consumer-dispute/response-templates/mediation-invite/page.tsx,ETP_PAGE:/[workspace]/consumer-dispute/response-templates/mediation-invite,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,客訴答覆範本 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/consumer-dispute/response-templates/page.tsx,ETP_PAGE:/[workspace]/consumer-dispute/response-templates,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,定型化契約條款爭議答覆範本 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/consumer-dispute/response-templates/standard-form/page.tsx,ETP_PAGE:/[workspace]/consumer-dispute/response-templates/standard-form,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,定型化契約合規檢查 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/consumer-dispute/standard-form/page.tsx,ETP_PAGE:/[workspace]/consumer-dispute/standard-form,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,客人時效到期日查詢 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/consumer-dispute/warranty/page.tsx,ETP_PAGE:/[workspace]/consumer-dispute/warranty,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,員工個資權利 — 周全,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/employees/[id]/privacy/page.tsx,ETP_PAGE:/[workspace]/employees/[id]/privacy,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,HR Pro 試算機 — 周全,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/hrpro/calculator/page.tsx,ETP_PAGE:/[workspace]/hrpro/calculator,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,公部門儀表板 — HR Pro · 周全,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/hrpro/civil-service/dashboard/page.tsx,ETP_PAGE:/[workspace]/hrpro/civil-service/dashboard,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,俸給試算 — HR Pro · 周全,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/hrpro/civil-service/payroll-calc/page.tsx,ETP_PAGE:/[workspace]/hrpro/civil-service/payroll-calc,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,退撫試算 — HR Pro · 周全,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/hrpro/civil-service/pension-calc/page.tsx,ETP_PAGE:/[workspace]/hrpro/civil-service/pension-calc,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,考績審核 — HR Pro · 周全,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/hrpro/civil-service/performance/page.tsx,ETP_PAGE:/[workspace]/hrpro/civil-service/performance,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,公部門人事令 — HR Pro · 周全,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/hrpro/civil-service/personnel-order/page.tsx,ETP_PAGE:/[workspace]/hrpro/civil-service/personnel-order,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,hrpro/employees/import,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/hrpro/employees/import/page.tsx,ETP_PAGE:/[workspace]/hrpro/employees/import,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,公部門快捷 — HR Pro · 周全,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/hrpro/government-quick/page.tsx,ETP_PAGE:/[workspace]/hrpro/government-quick,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,自我健檢 — HR Pro · 周全,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/hrpro/health-check/page.tsx,ETP_PAGE:/[workspace]/hrpro/health-check,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,HRPro 儀表板 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/hrpro/page.tsx,ETP_PAGE:/[workspace]/hrpro,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,薪資月結 — HR Pro · 周全,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/hrpro/payroll/page.tsx,ETP_PAGE:/[workspace]/hrpro/payroll,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,時薪工計薪 — 餐飲快捷 · 周全,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/hrpro/restaurant-quick/hourly-wage/page.tsx,ETP_PAGE:/[workspace]/hrpro/restaurant-quick/hourly-wage,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,餐飲快捷 — 周全,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/hrpro/restaurant-quick/page.tsx,ETP_PAGE:/[workspace]/hrpro/restaurant-quick,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,颱風假規則 — 餐飲快捷 · 周全,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/hrpro/restaurant-quick/typhoon/page.tsx,ETP_PAGE:/[workspace]/hrpro/restaurant-quick/typhoon,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,What-If 情境模擬器 — HR Pro · 周全,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/hrpro/scenarios/page.tsx,ETP_PAGE:/[workspace]/hrpro/scenarios,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,服務費分配 — 周全,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/hrpro/service-charge/page.tsx,ETP_PAGE:/[workspace]/hrpro/service-charge,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,公司福利政策設定 — HR 系統,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/hrpro/settings/policy/page.tsx,ETP_PAGE:/[workspace]/hrpro/settings/policy,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,自動排班 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/hrpro/shifts/auto/page.tsx,ETP_PAGE:/[workspace]/hrpro/shifts/auto,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,排班表 — 周全,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/hrpro/shifts/page.tsx,ETP_PAGE:/[workspace]/hrpro/shifts,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,投保薪資合規檢查 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/hrpro/tools/insurance-compliance/page.tsx,ETP_PAGE:/[workspace]/hrpro/tools/insurance-compliance,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,基本工資合規檢查 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/hrpro/tools/min-wage/page.tsx,ETP_PAGE:/[workspace]/hrpro/tools/min-wage,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,加班費逐筆明細 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/hrpro/tools/overtime-detail/page.tsx,ETP_PAGE:/[workspace]/hrpro/tools/overtime-detail,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,育嬰留停 + 產假試算 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/hrpro/tools/parental-leave/page.tsx,ETP_PAGE:/[workspace]/hrpro/tools/parental-leave,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,薪資單核對 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/hrpro/tools/payslip-checker/page.tsx,ETP_PAGE:/[workspace]/hrpro/tools/payslip-checker,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,工資結構分析 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/hrpro/tools/wage-analysis/page.tsx,ETP_PAGE:/[workspace]/hrpro/tools/wage-analysis,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,工時合規檢查 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/hrpro/tools/work-hours/page.tsx,ETP_PAGE:/[workspace]/hrpro/tools/work-hours,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,判決整理 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/judgments/page.tsx,ETP_PAGE:/[workspace]/judgments,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,勞資爭議 AI 助理 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/labor-dispute/ai/page.tsx,ETP_PAGE:/[workspace]/labor-dispute/ai,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,主管機關訪查準備清單 — 勞資爭議 · 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/labor-dispute/inspection-checklist/page.tsx,ETP_PAGE:/[workspace]/labor-dispute/inspection-checklist,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,員工追討加班費風險試算 — 勞資爭議 · 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/labor-dispute/overtime-claim/page.tsx,ETP_PAGE:/[workspace]/labor-dispute/overtime-claim,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,勞資爭議處理系統 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/labor-dispute/page.tsx,ETP_PAGE:/[workspace]/labor-dispute,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,解僱通知書範本（§12 不經預告） — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/labor-dispute/response-templates/dismissal-notice/page.tsx,ETP_PAGE:/[workspace]/labor-dispute/response-templates/dismissal-notice,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,加班費追討答覆範本 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/labor-dispute/response-templates/overtime-dispute/page.tsx,ETP_PAGE:/[workspace]/labor-dispute/response-templates/overtime-dispute,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,勞資爭議應對範本 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/labor-dispute/response-templates/page.tsx,ETP_PAGE:/[workspace]/labor-dispute/response-templates,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,資遣通知書範本 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/labor-dispute/response-templates/severance-notice/page.tsx,ETP_PAGE:/[workspace]/labor-dispute/response-templates/severance-notice,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,資遣費試算 — 勞資爭議 · 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/labor-dispute/severance-pay/page.tsx,ETP_PAGE:/[workspace]/labor-dispute/severance-pay,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,法規異動詳細 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/law-diff/[id]/page.tsx,ETP_PAGE:/[workspace]/law-diff/[id],本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,法規異動追蹤 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/law-diff/page.tsx,ETP_PAGE:/[workspace]/law-diff,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,工作區 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/page.tsx,ETP_PAGE:/[workspace],本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,行業風險試算 — 周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/scenarios/page.tsx,ETP_PAGE:/[workspace]/scenarios,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,餐飲業 行業風險試算 — 估算法定風險敞口｜周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/scenarios/restaurant/page.tsx,ETP_PAGE:/[workspace]/scenarios/restaurant,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,服飾零售 行業風險試算 — 估算法定風險敞口｜周全專業版,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/scenarios/retail/page.tsx,ETP_PAGE:/[workspace]/scenarios/retail,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,稽核紀錄 — 周全,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/settings/audit/page.tsx,ETP_PAGE:/[workspace]/settings/audit,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,法規異動 — 周全,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/settings/law-updates/page.tsx,ETP_PAGE:/[workspace]/settings/law-updates,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,內部規範覆寫 — 周全,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/settings/override-rules/page.tsx,ETP_PAGE:/[workspace]/settings/override-rules,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
商業版 5 AI Pro,ETP 企業工作台,設定 — 周全,/Users/chouchunyeh/Desktop/choulegal/apps/etp/app/[workspace]/settings/page.tsx,ETP_PAGE:/[workspace]/settings,本機動態/後台檔案，未納入公開站 crawl,未建立官方來源對照,0,0,0,0,未查證,本機檔案含法律/權益/計算語彙，但未納入本次公開來源查核。
